"","zip","bail_amount"
"10049","19145",3e+05
"10050","19150",0
"10052","19140",10000
"10053","19124",50000
"10054","19146",0
"10056","19139",50000
"10057","19140",7500
"10058","19018",0
"10059","19134",5000
"10060","8037",2500
"10061","19122",50000
"10062","19140",10000
"10063","19114",50000
"10064","19046",0
"10065","19143",25000
"10066","19120",0
"10067","19141",1e+05
"10068","8037",3000
"10069","19139",0
"10070","19152",5000
"10071","19144",0
"10072","19124",20000
"10073","19143",0
"10074","19082",40000
"10075","19134",5000
"10076","19121",50000
"10077","19707",0
"10078","19143",150000
"10079","19127",0
"10080","19111",5000
"10081","19124",0
"10082","19104",50000
"10083","19135",5e+05
"10084","08069-9702",0
"10085","19124",0
"10086","19149",150000
"10087","19135",20000
"10088","19082",50000
"10089","19151",75000
"10090","19802",50000
"10091","19139",50000
"10092","19348",0
"10093","19124",10000
"10094","19120",0
"10095","19132",150000
"10096","19144",0
"10097","19136",25000
"10098","19143",0
"10099","19151",0
"10100","19146",20000
"10101","19145",250000
"10102","19124",0
"10103","19124",750000
"10104","19126",5000
"10105","19131",5000
"10106","19134",10000
"10107","19149",150000
"10108","19138",250000
"10109","08069-9702",0
"10110","19120",0
"10111","19143",0
"10112","19132",5000
"10114","19124",10000
"10115","19140",10000
"10116","19132",10000
"10117","19136",25000
"10118","19141",20000
"10119","19124",0
"10120","19126",0
"10121","19138",0
"10122","18222",0
"10123","19119",50000
"10124","19057",0
"10125","19143",75000
"10126","18966",0
"10127","19139",75000
"10128","19134",0
"10129","19124",50000
"10130","19122",0
"10131","19134",0
"10132","19055",0
"10133","19149",0
"10134","19121",5000
"10135","19143",0
"10136","19138",0
"10137","19100",5000
"10138","19134",75000
"10140","19140",250000
"10141","19139",150000
"10142","19138",1e+06
"10143","19149",0
"10144","19139",0
"10145","19145",50000
"10146","19132",25000
"10148","19140",10000
"10149","19149",50000
"10150","19139",1e+05
"10151","19138",1e+06
"10152","20164",10000
"10153","19153",0
"10154","19067",0
"10156","19131",0
"10157","19139",0
"10158","19121",1e+05
"10159","19135",10000
"10160","19142",2e+05
"10161","19138",25000
"10162","19120",20000
"10163","19150",5000
"10164","19139",50000
"10166","19120",12000
"10167","19140",150000
"10168","19140",15000
"10169","19132",3e+05
"10170","19401",0
"10171","19125",5000
"10172","19143",5000
"10174","19120",12000
"10175","19144",0
"10176","19134",25000
"10177","19141",0
"10178","19143",55000
"10179","19038",10000
"10180","19100",1e+05
"10182","19131",75000
"10183","19132",50000
"10184","19143",12500
"10185","19145",0
"10186","19121",0
"10187","19141",0
"10188","19100",10000
"10189","19135",7500
"10190","19134",15000
"10191","19142",0
"10192","19148",0
"10193","19133",2500
"10194","19138",25000
"10195","19138",2500
"10196","19140",0
"10197","19141",0
"10198","19134",50000
"10200","19023",0
"10201","19135",0
"10202","19149",25000
"10204","19120",1e+05
"10205","19462",0
"10206","19126",1e+05
"10207","19104",0
"10208","19141",0
"10209","19124",50000
"10210","19124",300
"10211","19148",0
"10212","19135",7500
"10213","19140",0
"10214","19111",0
"10215","19142",2e+06
"10216","19053",25000
"10217","19144",0
"10218","19134",75000
"10219","19133",25000
"10220","19132",25000
"10221","19124",5000
"10222","19735",25000
"10223","19199-9999",30000
"10224","19140",5000
"10225","19144",150000
"10226","19111",10000
"10227","19133",10000
"10228","19104",7500
"10229","19140",0
"10230","19132",25000
"10231","19134",25000
"10233","19124",15000
"10234","19120",10000
"10235","19053",25000
"10236","19141",0
"10237","19138",30000
"10238","19100",10000
"10239","19143",0
"10240","19141",0
"10241","19132",50000
"10242","19140",75000
"10243","19134",20000
"10244","19115",15000
"10245","19131",0
"10246","19140",7500
"10247","19145",0
"10248","19133",250000
"10250","19124",0
"10251","19145",50000
"10253","19144",2e+05
"10256","19023",0
"10257","19143",0
"10258","18966",0
"10259","19120",0
"10260","19082",10000
"10261","19134",0
"10262","19138",2500
"10263","19143",2500
"10264","19146",150000
"10265","8012",150000
"10266","19124",60000
"10267","19131",2e+05
"10268","19136",25000
"10269","19139",25000
"10270","19122",1e+05
"10271","19140",0
"10272","19149",50000
"10273","19001",10000
"10274","19134",5e+05
"10275","19143",10000
"10276","19104",30000
"10277","19131",0
"10278","19134",0
"10279","19143",0
"10280","19082",0
"10281","19133",0
"10282","19040",50000
"10285","19100",40000
"10286","19131",0
"10287","19132",150000
"10288","19082",0
"10289","80504",0
"10290","19149",75000
"10291","19134",250000
"10292","19144",3700
"10293","19121",15000
"10294","19133",50000
"10295","19144",1e+05
"10296","19122",25000
"10297","19121",0
"10298","19148",0
"10299","19124",25000
"10300","19120",25000
"10301","19154",25000
"10302","18901",0
"10303","19082",0
"10304","19143",2500
"10305","19120",25000
"10306","19145",1e+06
"10307","19131",5000
"10308","19131",10000
"10309","19132",10000
"10310","19120",1e+05
"10311","19149",10000
"10312","19072",0
"10313","19124",25000
"10314","19134",0
"10315","19100",25000
"10317","19150",1e+05
"10318","19133",10000
"10319","19142",5000
"10320","19030",0
"10321","19132",50000
"10322","19126",2500
"10323","19121",0
"10324","19140",15000
"10327","19146",20000
"10328","19140",10000
"10329","19138",75000
"10330","19133",40000
"10331","19133",1e+05
"10332","19120",75000
"10333","19111",15000
"10334","19136",50000
"10336","19143",50000
"10337","19151",0
"10338","19144",0
"10339","19140",1e+06
"10340","19146",10000
"10341","19134",25000
"10342","19134",75000
"10343","19129",0
"10344","19125",5000
"10345","19120",1e+05
"10346","19136",0
"10347","19139",5000
"10349","19132",0
"10350","19141",25000
"10351","19134",10000
"10352","19134",10000
"10353","19146",50000
"10354","19142",0
"10355","17074",10000
"10356","19131",10000
"10357","10029",10000
"10358","19143",10000
"10359","19120",0
"10360","8096",50000
"10362","19124",0
"10363","19143",0
"10364","19154",25000
"10365","19131",5000
"10366","19143",3000
"10367","19139",0
"10368","10029",10000
"10369","19143",150000
"10370","19114",35000
"10371","8077",0
"10372","19124",0
"10373","19120",0
"10374","19132",0
"10375","17074",10000
"10376","19131",1000
"10377","19140",10000
"10378","19115",10000
"10379","19138",10000
"10380","19104",3000
"10381","19139",0
"10382","19143",75000
"10383","19140",0
"10384","19124",50000
"10385","19111",2500
"10386","8346",5000
"10387","19151",10000
"10388","19143",15000
"10389","19126",0
"10390","19027",50000
"10391","19120",0
"10392","19125",0
"10393","19144",5000
"10394","19131",1e+05
"10395","21133",5000
"10396","19124",1e+05
"10397","19147",5e+05
"10398","19139",1e+05
"10399","19027",50000
"10401","19121",5000
"10402","19116",75000
"10403","19124",5e+05
"10404","19132",0
"10405","19141",0
"10406","19140",10000
"10407","19104",25000
"10408","19141",25000
"10409","19141",250000
"10410","19131",2e+05
"10411","19143",0
"10412","19132",50000
"10414","19141",0
"10415","19134",25000
"10416","19132",0
"10418","19138",5000
"10419","19120",10000
"10420","19131",20000
"10421","19143",0
"10422","19131",10000
"10423","19141",5e+05
"10425","19122",10000
"10426","17113",25000
"10427","19143",0
"10429","19148",0
"10430","19143",0
"10431","19082",25000
"10432","19134",0
"10433","19138",0
"10434","19100",25000
"10435","19100",25000
"10436","19120",10000
"10437","19121",0
"10438","19134",0
"10440","19047",0
"10441","19145",25000
"10442","19135",5000
"10443","19144",25000
"10444","19132",1e+06
"10445","19134",125000
"10446","19120",0
"10447","19132",25000
"10448","19138",1e+06
"10449","19141",10000
"10450","19141",20000
"10452","19133",40000
"10453","19140",250000
"10454","19132",10000
"10455","19133",0
"10457","19140",15000
"10458","19145",50000
"10459","19139",0
"10460","19133",1e+05
"10461","19136",50000
"10462","19144",0
"10463","19140",0
"10464","19143",50000
"10465","19140",10000
"10466","19134",250000
"10467","19134",50000
"10468","19142",2500
"10469","19141",10000
"10470","19121",175000
"10471","19111",5000
"10472","19149",1e+05
"10474","19141",10000
"10475","19140",5e+05
"10476","19148",25000
"10477","19135",1e+05
"10478","19142",10000
"10479","19132",25000
"10480","19134",50000
"10482","19133",15000
"10483","19140",25000
"10484","19135",1e+05
"10485","19132",50000
"10486","19140",25000
"10487","19134",50000
"10488","19134",250000
"10489","19133",15000
"10490","19104",50000
"10491","19139",0
"10492","19141",5000
"10493","91744",5e+05
"10495","19133",0
"10496","19150",1e+05
"10497","19111",0
"10498","19102",0
"10499","19143",20000
"10500","19145",50000
"10501","19138",0
"10503","8094",0
"10504","19120",15000
"10506","19125",0
"10507","19124",12000
"10508","19145",150000
"10509","19104",0
"10510","19023",15000
"10511","19144",12000
"10512","19121",0
"10513","19124",50000
"10514","19136",250000
"10515","19124",1000
"10517","19121",300
"10518","19133",0
"10519","19141",10000
"10521","19153",250000
"10522","19140",20300
"10523","19144",7500
"10524","19132",50000
"10525","19144",0
"10526","17522",0
"10527","19143",5000
"10528","19139",1e+05
"10529","19121",2e+05
"10530","19138",50000
"10531","19124",25000
"10533","8000",20000
"10534","19133",0
"10535","19139",350000
"10536","19144",0
"10537","19143",5000
"10539","19141",25000
"10540","19141",0
"10541","19123",5000
"10542","8104",10000
"10543","19147",5000
"10544","19145",150000
"10545","19148",50000
"10547","19013",0
"10548","19140",50000
"10549","19132",0
"10550","19130",150000
"10551","19124",50000
"10552","19124",10000
"10553","17554",150000
"10554","19014",0
"10555","19111",0
"10556","19111",0
"10557","19124",5000
"10558","19143",0
"10559","19132",10000
"10560","19140",5000
"10561","19132",250000
"10562","19124",10000
"10563","19140",250000
"10564","19124",50000
"10565","19134",25000
"10566","19132",10000
"10567","19124",10000
"10568","19132",250000
"10569","19121",0
"10570","19008",1e+05
"10571","19151",10000
"10572","19144",5000
"10574","19144",0
"10575","19145",50000
"10576","19120",0
"10577","19138",30000
"10580","19150",0
"10581","19141",1e+05
"10584","19134",150000
"10586","19150",0
"10587","19124",0
"10588","19138",30000
"10589","19132",10000
"10590","19123",30000
"10591","19149",0
"10592","19149",10000
"10593","19100",0
"10594","19120",15000
"10595","19148",0
"10596","19133",5000
"10597","19122",5000
"10598","8021",0
"10599","19151",10000
"10600","19134",10000
"10602","19134",0
"10603","19140",50000
"10604","19139",250000
"10605","19138",0
"10606","19182",0
"10607","19133",25000
"10608","19132",250000
"10609","19126",25000
"10610","19124",5000
"10611","19135",0
"10612","19401",300
"10613","19142",75000
"10614","19143",50000
"10615","19126",10000
"10616","18966",150000
"10617","19137",0
"10618","19121",75000
"10620","19111",0
"10621","19131",5000
"10622","19143",50000
"10623","19150",75000
"10624","19134",125000
"10626","19131",20000
"10627","19140",25000
"10628","19139",250000
"10629","19143",5000
"10630","19139",50000
"10631","19140",5000
"10632","19133",10000
"10633","19119",10000
"10634","19148",30300
"10635","19131",10000
"10636","19140",20000
"10637","19138",0
"10638","19120",5000
"10639","19119",0
"10640","19133",10000
"10641","19111",50000
"10642","19140",25000
"10643","19139",5000
"10644","19140",25000
"10645","19141",0
"10646","19146",20000
"10647","19124",10000
"10648","19142",50000
"10649","18969",0
"10650","19142",0
"10651","19148",0
"10652","19134",0
"10653","19126",5000
"10654","19141",25000
"10655","19107",0
"10656","19021",0
"10657","19141",5000
"10658","19149",75000
"10659","19121",2500
"10660","19020",10000
"10661","19138",5000
"10663","19147",50000
"10664","19134",5000
"10665","19140",0
"10666","19124",20000
"10667","30044",35000
"10668","19142",15000
"10669","19143",0
"10670","19140",12000
"10671","19121",0
"10672","19132",0
"10673","19111",50000
"10674","19145",50000
"10675","19125",15000
"10676","19140",6700
"10677","19133",40000
"10678","19136",0
"10679","19133",0
"10680","19132",0
"10681","19139",3e+05
"10682","19136",20000
"10683","19124",0
"10684","19131",15000
"10685","19139",150000
"10686","19100",25000
"10687","19140",0
"10688","19131",35000
"10689","19122",0
"10690","19140",12000
"10691","19126",50000
"10692","19053",10000
"10693","19139",75000
"10694","19131",50000
"10695","19119",0
"10696","19804",0
"10697","19132",15000
"10698","19133",1e+05
"10699","19132",0
"10700","19104",35000
"10701","19146",25000
"10702","19133",20000
"10703","19050",0
"10704","19134",20000
"10705","19801",15000
"10706","19142",0
"10707","19134",10000
"10708","19134",50000
"10709","19150",0
"10710","19144",50000
"10711","19104",0
"10712","19135",35000
"10713","19082",25000
"10714","19121",25000
"10715","19121",10000
"10716","19121",0
"10718","19133-2823",0
"10719","19020",250000
"10720","19134",0
"10721","19475",5000
"10722","19134",75000
"10723","19140",0
"10724","19139",10000
"10725","19120",10000
"10726","19138",0
"10728","19139",3e+05
"10729","19151",0
"10730","19120",50000
"10731","19152",0
"10732","19134",5e+05
"10733","19132",50000
"10734","19134",37500
"10735","21620",0
"10737","19124",1e+05
"10738","19125",10000
"10739","19143",5000
"10740","19134",50000
"10741","19140",250000
"10742","19120",20000
"10743","19041",1e+05
"10744","19151",0
"10745","19149",0
"10746","19134",10000
"10747","19146",50000
"10748","19140",50000
"10749","19122",0
"10750","19133",0
"10751","19144",5000
"10752","19145",10000
"10753","19124",1e+05
"10755","19134",150000
"10756","19133",10000
"10757","21620",0
"10758","19120",12000
"10759","19138",0
"10760","19139",25000
"10761","19146",25000
"10762","19134",5000
"10763","19082",5000
"10764","19122",0
"10765","19120",0
"10766","19135",15000
"10767","19143",10000
"10769","19131",10000
"10770","19136",0
"10771","19139",25000
"10772","19134",0
"10773","19143",20000
"10774","19135",15000
"10775","19146",0
"10776","19143",250000
"10777","19134",5000
"10778","19139",10000
"10779","19133",10000
"10781","19143",10000
"10782","19134",10000
"10783","19142",0
"10784","19111",0
"10785","19139",0
"10786","19138",250000
"10787","19104",5e+05
"10788","19134",50000
"10789","19111",30000
"10790","19133",0
"10791","19143",750000
"10792","19124",12000
"10794","19140",250000
"10795","19133",25000
"10796","19139",0
"10797","19133",7500
"10798","19134",15000
"10799","19143",0
"10800","19802",0
"10801","19139",5000
"10802","19125",10000
"10803","19133",20000
"10804","19120",0
"10805","19120",5000
"10806","19140",30000
"10807","19131",25000
"10808","19121",1e+05
"10810","19140",20300
"10811","19120",0
"10812","19124",25000
"10814","19144",10000
"10816","19133",2500
"10817","19121",5e+05
"10819","19138",20000
"10820","19132",0
"10821","19136",25000
"10822","19142",2500
"10823","19143",2800
"10825","19104",35000
"10826","19139",250000
"10828","19401",5000
"10829","19121",0
"10830","19139",0
"10831","19141",30000
"10832","19023-2603",25000
"10833","8096",0
"10834","19139",250000
"10835","19144",7500
"10836","19142",15000
"10837","19120",15000
"10838","19139",250000
"10839","19104",25000
"10840","19149",0
"10841","19134",60000
"10842","19136",0
"10843","19141",5000
"10844","19136",150000
"10845","17050",50000
"10846","19139",10000
"10847","19139",0
"10848","19131",7800
"10849","19139",0
"10850","19120",15000
"10851","19143",25000
"10852","19123",0
"10853","19131",0
"10854","19153",15000
"10855","19137",0
"10856","19133",1e+05
"10857","19153",0
"10858","19125",15000
"10859","19132",15000
"10860","19124",25000
"10861","19125",0
"10862","19123",0
"10863","19131",1e+05
"10864","19124",0
"10865","19125",15000
"10866","19134",1e+05
"10867","19115",10000
"10868","19140",0
"10869","19147",20000
"10870","19121",350000
"10871","19143",10000
"10872","19138",25000
"10873","19153",15000
"10874","19140",0
"10875","19141",50000
"10876","19124",15000
"10877","19007",0
"10878","19121",25000
"10879","19007",0
"10880","19121",0
"10881","19140",0
"10882","19143",0
"10883","19013",250000
"10884","19134",0
"10885","19147",0
"10886","19131",250000
"10887","21918",0
"10888","19151",0
"10889","19104",150000
"10890","19149",20000
"10891","19124",2500
"10892","19120",0
"10893","19149",0
"10894","19124",0
"10895","19139",0
"10896","19120",50000
"10897","19121",0
"10898","19134",0
"10899","19135",25000
"10900","19121",10000
"10901","19132",25000
"10902","19140",5000
"10903","19140",0
"10904","19140",0
"10905","19153",25000
"10906","19124",75000
"10907","19139",10000
"10908","19134",0
"10909","19151",5000
"10910","19141",125000
"10911","19115",1e+05
"10912","19133",5000
"10913","19140",10000
"10914","19144",5000
"10915","19144",1e+05
"10916","19143",10000
"10917","19144",10000
"10918","19121",10000
"10919","19124",25000
"10920","19131",2e+05
"10921","19107",0
"10922","19126",10000
"10923","19139",5000
"10924","19131",250000
"10925","19121",10000
"10926","19126",5000
"10927","11235",0
"10928","19120",25000
"10929","19111",1e+05
"10930","19134",5000
"10931","19123",50000
"10932","18955",5000
"10933","19134",1000
"10934","19105",0
"10935","19133",1e+05
"10936","19131",10000
"10937","19150",1e+05
"10938","19133",0
"10939","19132",0
"10940","19144",5000
"10941","19139",40000
"10942","19121",1e+05
"10943","19151",25000
"10944","19141",3e+05
"10945","19133",0
"10946","19140",50000
"10947","19144",25000
"10948","19145",40000
"10949","19143",0
"10950","19134",10000
"10951","19143",10000
"10952","19131",12000
"10953","19013",50000
"10954","19126",1e+05
"10955","19119",0
"10956","19136",30000
"10957","19151",10000
"10958","19133",0
"10959","19143",25000
"10960","18109",0
"10961","19145",0
"10962","19134",20000
"10963","19149",5000
"10964","8332",0
"10965","19143",0
"10966","19142",0
"10967","19145",15000
"10968","19120",0
"10970","19121",2500
"10971","19121",20000
"10972","19121",20000
"10973","19134",0
"10975","19120",5e+05
"10976","8028",0
"10977","19135",0
"10978","19120",10000
"10979","19114",50000
"10980","19121",0
"10981","19142",3000
"10982","19133",5e+05
"10983","19131",1e+05
"10984","19135",5e+05
"10985","19141",25000
"10986","19125",0
"10987","19131",10000
"10988","19114",50000
"10989","19133",25000
"10990","19135",5e+05
"10991","19143",0
"10992","19134",5e+05
"10993","19120",0
"10994","19121",0
"10995","19131",1e+05
"10996","19128",0
"10997","19133",5e+05
"10998","19144",6700
"10999","8066",0
"11000","19133",40000
"11001","19139",50000
"11002","19146",5000
"11003","19124",50000
"11004","19134",1e+05
"11005","19006",0
"11006","19139",25000
"11007","19133",750000
"11008","19129",3e+05
"11009","19020",20000
"11010","19131",1e+05
"11011","19140",0
"11012","19132",0
"11013","19133",40000
"11014","19141",125000
"11015","19133",750000
"11016","19108",0
"11017","19133",1e+05
"11018","19146",25000
"11019","19124",50000
"11020","8046",5000
"11021","19133",50000
"11022","19120",7500
"11023","19142",0
"11024","19146",5000
"11025","19122",0
"11026","19135",5000
"11027","19139",0
"11028","19104",0
"11029","19123",10000
"11030","19138",0
"11031","19140",1e+05
"11032","19139",5000
"11033","19139",25000
"11035","19128",0
"11036","19140",50000
"11037","19141",0
"11038","19111",2e+05
"11039","19104",150000
"11040","19142",1e+05
"11041","19142",0
"11042","19120",10000
"11043","19125",0
"11044","19143",50000
"11045","19133",10000
"11046","19121",25000
"11047","19140",2500
"11048","19139",0
"11050","19151",50000
"11051","19124",0
"11052","19143",1e+05
"11053","19141",5000
"11055","8081",20000
"11056","19139",0
"11058","19139",25000
"11059","19120",25000
"11060","19122",50000
"11061","19149",75000
"11062","19111",1500
"11063","19104",20000
"11066","19143",25000
"11067","19104",75000
"11068","19100",50000
"11069","19134",25000
"11070","19124",25000
"11071","19121",1e+05
"11072","19139",0
"11073","19023",0
"11074","19120",25000
"11075","19139",25000
"11076","18015",2e+05
"11078","19808",0
"11079","19133",5000
"11080","19107",150000
"11081","19121",0
"11082","21230",2e+05
"11083","17404",0
"11084","19139",10000
"11085","19131",0
"11086","19140",0
"11087","19134",1e+05
"11088","19130",50000
"11089","19151",5000
"11090","19145",0
"11091","19137",25000
"11093","19134",25000
"11094","19145",50000
"11095","19143",10000
"11096","19146",2500
"11097","19136",25000
"11098","18015",2e+05
"11099","19132",0
"11101","19124",150000
"11102","19107",150000
"11103","19124",25000
"11104","19104",5e+05
"11105","19151",5000
"11106","19126",0
"11107","19141",2500
"11108","19132",0
"11109","19134",5000
"11110","19121",0
"11112","19027",2500
"11113","19133",50000
"11114","19144",20000
"11115","19150",0
"11116","19135",1e+05
"11117","19143",0
"11118","19139",5e+05
"11119","19138",150000
"11121","19144",5000
"11123","19140",50000
"11124","19140",12000
"11125","19135",1e+05
"11126","19038",5e+05
"11127","19709",0
"11128","19134",10000
"11129","19120",1e+05
"11130","19150",10000
"11131","19131",25000
"11132","19140",10000
"11133","19083",3e+05
"11134","19134",0
"11135","19138",300
"11136","8232",0
"11137","19143",25000
"11138","18015",2e+05
"11139","19146",5000
"11140","19121",0
"11141","19154",7500
"11142","19125",0
"11143","19120",10000
"11144","19134",20000
"11145","19121",50000
"11147","19143",125000
"11148","19134",5e+05
"11149","19141",0
"11150","19123",25000
"11151","19104",50000
"11152","19120",12000
"11153","19462",5000
"11155","19139",0
"11156","19131",0
"11157","18015",2e+05
"11158","19020",10000
"11159","19119",0
"11160","19121",50000
"11161","8109",5000
"11162","19143",0
"11163","19134",50000
"11164","19134",0
"11165","19126",0
"11166","19134",0
"11167","19111",0
"11168","19131",25000
"11169","19120",10000
"11170","19134",1e+06
"11171","19151",75000
"11172","19143",225000
"11173","19133",20000
"11174","19148",50000
"11175","19152",5000
"11176","19124",10000
"11177","8069",0
"11180","19050",1e+05
"11181","19140",25000
"11182","19131",7500
"11183","19148",20000
"11184","19140",0
"11185","19007",0
"11186","19120",0
"11187","19144",1e+05
"11188","19124",0
"11189","19143",7500
"11190","19120",50000
"11191","19145",50000
"11192","34748",10000
"11194","19140",25000
"11195","19146",10000
"11196","19148",50000
"11197","19124",0
"11198","19144",300
"11199","19104",5000
"11200","19121",0
"11201","19138",0
"11202","19144",50000
"11203","19144",15000
"11204","19150",2500
"11205","19136",25000
"11206","19144",25000
"11207","19133",10000
"11208","16001",250000
"11209","19143",10000
"11211","19149",0
"11212","19143",0
"11213","19013",50000
"11214","19142",0
"11215","19132",25000
"11217","19139",10000
"11218","8081",25000
"11219","19148",30000
"11220","19142",0
"11221","19144",50000
"11222","16001",250000
"11223","19141",0
"11224","8610",0
"11225","19130",0
"11226","19143",0
"11227","19143",0
"11228","19120",0
"11229","19124",0
"11230","19133",0
"11231","19133",60000
"11232","19120",25000
"11233","19143",10000
"11234","19139",0
"11235","19134",0
"11236","19139",5000
"11237","19139",150000
"11238","19149",0
"11239","19147",25000
"11240","19104",10000
"11241","19134",0
"11242","7735",2500
"11244","19104",25000
"11245","19139",10000
"11247","19136",20000
"11248","19114",1e+05
"11250","19143",5000
"11251","7735",2500
"11252","19131",0
"11253","19124",10000
"11254","19104",175000
"11255","19145",1e+05
"11256","19133",5000
"11257","19145",2500
"11259","19134",50000
"11260","19142",0
"11261","19132",5000
"11262","19148",0
"11263","19145",25000
"11264","19139",75000
"11266","19107",5000
"11267","19140",5000
"11269","19140",3e+05
"11270","19701",0
"11271","19104",50000
"11272","19140",0
"11274","19139",75000
"11275","19140",5000
"11276","19133",25000
"11277","19143",0
"11278","19140",10000
"11279","19124",0
"11280","19134",75000
"11281","19079",250000
"11282","19148",10000
"11283","19120",12000
"11284","19152",10000
"11285","19140",3e+05
"11286","19133",0
"11287","19146",150000
"11288","8251",0
"11289","19121",250000
"11290","19132",15000
"11291","19104",0
"11292","19140",10000
"11293","19140",2e+05
"11294","19134",0
"11295","19121",10000
"11296","19143",50000
"11297","19132",50000
"11298","19140",50000
"11299","19154",5000
"11300","19021",0
"11301","19104",0
"11302","19121",5e+05
"11303","19145",1500
"11304","19125",1e+05
"11305","19132",0
"11306","19124",25000
"11307","19150",0
"11308","19057",0
"11309","19122",0
"11310","19124",0
"11311","19124",0
"11312","19125",150000
"11313","19134",3e+05
"11314","19124",10000
"11315","19143",0
"11316","19124",50000
"11317","19124",0
"11318","19120",250000
"11319","19131",75000
"11320","19145",0
"11321","19142",10000
"11322","19050",5000
"11324","19148",5000
"11325","10009",0
"11327","19150",5000
"11328","19151",0
"11329","19133",1e+05
"11330","19139",2500
"11332","19104",0
"11333","19143",75000
"11334","19061",2e+05
"11335","19119",10000
"11337","19138",150000
"11338","19134",0
"11339","19120",35000
"11340","19032",0
"11341","19139",25000
"11342","19144",5000
"11343","19152",150000
"11344","19142",5000
"11345","19104",10000
"11346","19100",5e+05
"11348","19124",250000
"11349","19132",22500
"11350","19132",50000
"11351","19139",150000
"11352","19144",0
"11353","19133",0
"11354","19120",35000
"11355","19134",20000
"11356","19145",3e+05
"11357","19124",75000
"11358","19140",40000
"11359","19104",10000
"11360","19140",25000
"11361","19139",50000
"11363","19134",50000
"11364","19121",5000
"11365","19136",40000
"11366","19136",30000
"11367","19142",1e+05
"11368","19144",20000
"11369","19122",5000
"11371","19144",10000
"11372","19136",10000
"11373","19151",0
"11374","19126",20000
"11375","19100",1e+05
"11376","19144",3700
"11377","19140",0
"11378","19134",5000
"11379","19104",0
"11380","19145-1609",7500
"11381","19138",0
"11382","19121",0
"11383","19143",25000
"11384","19120",12000
"11385","19023",0
"11386","19134",25000
"11387","19141",35000
"11388","19139",1e+05
"11389","19078",0
"11390","19121",2500
"11391","19151",30000
"11392","19104",5000
"11393","19151",10000
"11394","19010",25000
"11395","19139",10000
"11396","19120",150000
"11397","19134",125000
"11398","19141",0
"11399","19146",15000
"11401","19134",7500
"11402","19135",0
"11403","19134",0
"11404","19135",10000
"11405","19120",2e+05
"11407","8096",50000
"11408","19134",1e+05
"11409","19132",10000
"11410","17050",0
"11412","19135",35000
"11413","19140",0
"11414","19115",25000
"11415","19124",10000
"11416","19132",220000
"11417","19131",2500
"11418","19141",0
"11419","19136",125000
"11420","19138",10000
"11421","19134",20000
"11422","19131",3000
"11423","19141",5000
"11424","19134",75000
"11425","19132",15000
"11426","8873",35000
"11427","19152",0
"11428","19144",10000
"11430","19144",10000
"11431","19134",1e+05
"11432","19116",0
"11433","19120",5000
"11434","19122",25000
"11435","19146",50000
"11436","19140",5000
"11437","19444",0
"11438","19139",0
"11439","19131",10000
"11440","19139",50000
"11441","19124",12000
"11442","19146",0
"11443","19144",25000
"11444","19136",25000
"11446","19149",50000
"11447","19133",20000
"11448","19145",25000
"11449","19126",50000
"11450","19145",0
"11451","19124",25000
"11452","19111",50000
"11453","19111",0
"11454","19144",25000
"11455","19140",350000
"11456","19149",0
"11457","19133",0
"11458","19119",0
"11459","19134",0
"11460","19145",0
"11461","19134",15000
"11463","19143",0
"11464","19140",0
"11465","19146",75000
"11466","19140",25000
"11467","19149",0
"11468","19143",0
"11469","19138",0
"11470","19140",0
"11471","19134",50000
"11472","18974",10000
"11473","19139",1e+05
"11474","19132",5000
"11475","19124",25000
"11476","19141",0
"11477","19132",0
"11478","19140",25000
"11479","19121",20000
"11480","19104",0
"11481","19139",50000
"11482","19154",50000
"11483","19141",15000
"11484","19124",0
"11485","19126",0
"11486","19133",1e+05
"11488","19134",0
"11489","19136",25000
"11491","19135",15000
"11492","19006",150000
"11493","19104",0
"11494","19148",0
"11495","19135",0
"11496","19140",0
"11497","19136",25000
"11498","19132",50000
"11499","19104",0
"11500","19120",0
"11501","19134",15000
"11502","19153",1e+05
"11503","19082",20000
"11504","19124",5000
"11505","19150",10000
"11506","19143",1e+05
"11507","19151",2500
"11508","19134",0
"11509","19140",0
"11510","19131",1e+05
"11511","19135",1e+05
"11512","19148",0
"11513","19132",1e+06
"11514","19121",15000
"11516","19082",25000
"11517","19141",3000
"11518","19143",0
"11519","19138",1e+06
"11520","19119",0
"11521","19032",150000
"11522","19134",1e+05
"11523","19132",10000
"11524","19140",25000
"11525","19140",25000
"11526","19126",1e+05
"11527","11373",5e+05
"11528","19136",0
"11529","19147",10000
"11530","19133",0
"11531","19140",2e+05
"11532","19139",150000
"11533","19141",0
"11534","19107",0
"11536","19140",125000
"11537","19104",2500
"11538","19142",1500
"11539","19140",150000
"11540","19136",250000
"11541","19121",1e+05
"11543","18036",0
"11544","19149",45000
"11545","19141",10000
"11546","19147",10000
"11547","19146",300
"11548","19120",10000
"11549","19139",75000
"11550","19138",2e+05
"11551","19142",50000
"11552","19134",5000
"11553","19133",0
"11554","19135",1e+05
"11555","19143",10000
"11556","19143",2000
"11557","19120",25000
"11558","19126",10000
"11559","19142",50000
"11560","19125",25000
"11562","19134",0
"11563","19134",1e+05
"11564","19132",10000
"11565","19140",25000
"11566","19132",50000
"11567","19150",0
"11568","19145",0
"11569","19138",1e+05
"11570","19139",20000
"11571","19132",10000
"11572","19124",50000
"11573","19082",35000
